"","start_station_name","start_station_longitude","start_station_latitude","end_station_name","end_station_longitude","end_station_latitude","n"
"286","4th & Congress",-97.74378,30.26634,"State Parking Garage @ Brazos & 18th",-97.73715,30.27907,8
"287","4th & Congress",-97.74378,30.26634,"Toomey Rd @ South Lamar",-97.75824,30.26304,153
"288","4th & Congress",-97.74378,30.26634,"Trinity & 6th Street",-97.73933,30.26735,285
"289","4th & Congress",-97.74378,30.26634,"UT West Mall @ Guadalupe",-97.74181,30.28576,186
"290","4th & Congress",-97.74378,30.26634,"Waller & 6th St.",-97.73049,30.26461,393
"291","4th & Congress",-97.74378,30.26634,"West & 6th St.",-97.75046,30.27041,577
"292","4th & Congress",-97.74378,30.26634,"Zilker Park",-97.76822,30.2659,183
"293","4th & Congress",-97.74378,30.26634,"Zilker Park West",-97.76826,30.26587,52
"294","5th & Bowie",-97.75332,30.2696,"11th & San Jacinto",-97.73854,30.27193,23
"295","5th & Bowie",-97.75332,30.2696,"17th & Guadalupe",-97.74254,30.27974,173
"296","5th & Bowie",-97.75332,30.2696,"2nd & Congress",-97.74355,30.26408,1075
"297","5th & Bowie",-97.75332,30.2696,"3rd & West",-97.75189,30.2678,683
"298","5th & Bowie",-97.75332,30.2696,"4th & Congress",-97.74378,30.26634,2079
"299","5th & Bowie",-97.75332,30.2696,"5th & San Marcos",-97.73289,30.26416,274
"300","5th & Bowie",-97.75332,30.2696,"6th & Congress",-97.74285,30.26822,1
"301","5th & Bowie",-97.75332,30.2696,"6th & Navasota St.",-97.72864,30.26383,30
"302","5th & Bowie",-97.75332,30.2696,"8th & Congress",-97.74186,30.2698,711
"303","5th & Bowie",-97.75332,30.2696,"8th & Guadalupe",-97.74563,30.27106,12
"304","5th & Bowie",-97.75332,30.2696,"ACC - Rio Grande & 12th",-97.74739,30.27595,33
"305","5th & Bowie",-97.75332,30.2696,"ACC - West & 12th Street",-97.74831,30.27624,54
"306","5th & Bowie",-97.75332,30.2696,"Barton Springs & Riverside",-97.74872,30.2587,431
"307","5th & Bowie",-97.75332,30.2696,"Barton Springs @ Kinney Ave",-97.76118,30.262,657
"308","5th & Bowie",-97.75332,30.2696,"Barton Springs Pool",-97.7712,30.26452,228
"309","5th & Bowie",-97.75332,30.2696,"Brazos & 6th",-97.74154,30.26754,166
"310","5th & Bowie",-97.75332,30.2696,"Bullock Museum @ Congress & MLK",-97.73809,30.28039,119
"311","5th & Bowie",-97.75332,30.2696,"Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,39
"312","5th & Bowie",-97.75332,30.2696,"Capitol Station / Congress & 11th",-97.74127,30.2726,285
"313","5th & Bowie",-97.75332,30.2696,"City Hall / Lavaca & 2nd",-97.74678,30.26476,1835
"314","5th & Bowie",-97.75332,30.2696,"Convention Center / 3rd & Trinity",-97.74023,30.26426,520
"315","5th & Bowie",-97.75332,30.2696,"Convention Center / 4th St. @ MetroRail",-97.739,30.26483,1377
"316","5th & Bowie",-97.75332,30.2696,"Davis at Rainey Street",-97.73845,30.26019,483
"317","5th & Bowie",-97.75332,30.2696,"East 11th St. & San Marcos",-97.73074,30.26968,108
"318","5th & Bowie",-97.75332,30.2696,"East 11th St. at Victory Grill",-97.72843,30.26896,16
"319","5th & Bowie",-97.75332,30.2696,"East 2nd & Pedernales",-97.71665,30.25542,21
"320","5th & Bowie",-97.75332,30.2696,"East 4th & Chicon",-97.72373,30.25987,49
"321","5th & Bowie",-97.75332,30.2696,"East 6th & Pedernales St.",-97.71475,30.25895,51
"322","5th & Bowie",-97.75332,30.2696,"East 6th at Robert Martinez",-97.71899,30.26032,101
"323","5th & Bowie",-97.75332,30.2696,"East 7th & Pleasant Valley",-97.71002,30.26025,2
"324","5th & Bowie",-97.75332,30.2696,"Guadalupe & 21st",-97.74198,30.28395,226
"325","5th & Bowie",-97.75332,30.2696,"Lavaca & 6th",-97.74525,30.26889,165
"326","5th & Bowie",-97.75332,30.2696,"Long Center @ South 1st & Riverside",-97.74971,30.25941,535
"327","5th & Bowie",-97.75332,30.2696,"MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,67
"328","5th & Bowie",-97.75332,30.2696,"Nueces @ 3rd",-97.74939,30.26694,545
"329","5th & Bowie",-97.75332,30.2696,"Palmer Auditorium",-97.75346,30.25971,609
"330","5th & Bowie",-97.75332,30.2696,"Pease Park",-97.75219,30.28118,8
"331","5th & Bowie",-97.75332,30.2696,"Pfluger Bridge @ W 2nd Street",-97.75484,30.26717,590
"332","5th & Bowie",-97.75332,30.2696,"Plaza Saltillo",-97.72743,30.26217,214
"333","5th & Bowie",-97.75332,30.2696,"Rainey @ River St",-97.7391,30.25802,95
"334","5th & Bowie",-97.75332,30.2696,"Rainey St @ Cummings",-97.73982,30.25579,458
"335","5th & Bowie",-97.75332,30.2696,"Red River & 8th Street",-97.73646,30.26854,160
"336","5th & Bowie",-97.75332,30.2696,"Republic Square",-97.74802,30.26751,36
"337","5th & Bowie",-97.75332,30.2696,"Republic Square @ Federal Courthouse Plaza",-97.74805,30.26753,104
"338","5th & Bowie",-97.75332,30.2696,"Republic Square @ Guadalupe & 4th St.",-97.74692,30.26774,1153
"339","5th & Bowie",-97.75332,30.2696,"Riverside @ S. Lamar",-97.75665,30.26446,633
"340","5th & Bowie",-97.75332,30.2696,"San Jacinto & 8th Street",-97.73986,30.26912,154
"341","5th & Bowie",-97.75332,30.2696,"South Congress & Academy",-97.74854,30.25226,199
"342","5th & Bowie",-97.75332,30.2696,"South Congress & Barton Springs at the Austin American-Statesman",-97.74592,30.25839,46
"343","5th & Bowie",-97.75332,30.2696,"South Congress & Elizabeth",-97.75019,30.24891,231
"344","5th & Bowie",-97.75332,30.2696,"South Congress & James",-97.74926,30.25103,310
"345","5th & Bowie",-97.75332,30.2696,"State Capitol @ 14th & Colorado",-97.74155,30.27654,50
"346","5th & Bowie",-97.75332,30.2696,"State Capitol Visitors Garage @ San Jacinto & 12th",-97.73805,30.27336,31
"347","5th & Bowie",-97.75332,30.2696,"State Parking Garage @ Brazos & 18th",-97.73715,30.27907,3
"348","5th & Bowie",-97.75332,30.2696,"Toomey Rd @ South Lamar",-97.75824,30.26304,354
"349","5th & Bowie",-97.75332,30.2696,"Trinity & 6th Street",-97.73933,30.26735,290
"350","5th & Bowie",-97.75332,30.2696,"UT West Mall @ Guadalupe",-97.74181,30.28576,156
"351","5th & Bowie",-97.75332,30.2696,"Waller & 6th St.",-97.73049,30.26461,178
"352","5th & Bowie",-97.75332,30.2696,"West & 6th St.",-97.75046,30.27041,253
"353","5th & Bowie",-97.75332,30.2696,"Zilker Park",-97.76822,30.2659,378
"354","5th & Bowie",-97.75332,30.2696,"Zilker Park West",-97.76826,30.26587,75
"355","5th & San Marcos",-97.73289,30.26416,"11th & San Jacinto",-97.73854,30.27193,13
"356","5th & San Marcos",-97.73289,30.26416,"17th & Guadalupe",-97.74254,30.27974,25
"357","5th & San Marcos",-97.73289,30.26416,"2nd & Congress",-97.74355,30.26408,286
"358","5th & San Marcos",-97.73289,30.26416,"3rd & West",-97.75189,30.2678,74
"359","5th & San Marcos",-97.73289,30.26416,"4th & Congress",-97.74378,30.26634,736
"360","5th & San Marcos",-97.73289,30.26416,"5th & Bowie",-97.75332,30.2696,192
"361","5th & San Marcos",-97.73289,30.26416,"6th & Navasota St.",-97.72864,30.26383,15
"362","5th & San Marcos",-97.73289,30.26416,"8th & Congress",-97.74186,30.2698,72
"363","5th & San Marcos",-97.73289,30.26416,"8th & Guadalupe",-97.74563,30.27106,10
"364","5th & San Marcos",-97.73289,30.26416,"ACC - Rio Grande & 12th",-97.74739,30.27595,12
"365","5th & San Marcos",-97.73289,30.26416,"ACC - West & 12th Street",-97.74831,30.27624,22
"366","5th & San Marcos",-97.73289,30.26416,"Barton Springs & Riverside",-97.74872,30.2587,97
"367","5th & San Marcos",-97.73289,30.26416,"Barton Springs @ Kinney Ave",-97.76118,30.262,52
"368","5th & San Marcos",-97.73289,30.26416,"Barton Springs Pool",-97.7712,30.26452,18
"369","5th & San Marcos",-97.73289,30.26416,"Brazos & 6th",-97.74154,30.26754,119
"370","5th & San Marcos",-97.73289,30.26416,"Bullock Museum @ Congress & MLK",-97.73809,30.28039,134
"371","5th & San Marcos",-97.73289,30.26416,"Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,59
"372","5th & San Marcos",-97.73289,30.26416,"Capitol Station / Congress & 11th",-97.74127,30.2726,67
"373","5th & San Marcos",-97.73289,30.26416,"City Hall / Lavaca & 2nd",-97.74678,30.26476,320
"374","5th & San Marcos",-97.73289,30.26416,"Convention Center / 3rd & Trinity",-97.74023,30.26426,145
"375","5th & San Marcos",-97.73289,30.26416,"Convention Center / 4th St. @ MetroRail",-97.739,30.26483,629
"376","5th & San Marcos",-97.73289,30.26416,"Davis at Rainey Street",-97.73845,30.26019,323
"377","5th & San Marcos",-97.73289,30.26416,"East 11th St. & San Marcos",-97.73074,30.26968,91
"378","5th & San Marcos",-97.73289,30.26416,"East 11th St. at Victory Grill",-97.72843,30.26896,54
"379","5th & San Marcos",-97.73289,30.26416,"East 2nd & Pedernales",-97.71665,30.25542,43
"380","5th & San Marcos",-97.73289,30.26416,"East 4th & Chicon",-97.72373,30.25987,75
"381","5th & San Marcos",-97.73289,30.26416,"East 6th & Pedernales St.",-97.71475,30.25895,135
"382","5th & San Marcos",-97.73289,30.26416,"East 6th at Robert Martinez",-97.71899,30.26032,193
"383","5th & San Marcos",-97.73289,30.26416,"East 7th & Pleasant Valley",-97.71002,30.26025,12
"384","5th & San Marcos",-97.73289,30.26416,"Guadalupe & 21st",-97.74198,30.28395,19
"385","5th & San Marcos",-97.73289,30.26416,"Lavaca & 6th",-97.74525,30.26889,39
"386","5th & San Marcos",-97.73289,30.26416,"Long Center @ South 1st & Riverside",-97.74971,30.25941,132
"387","5th & San Marcos",-97.73289,30.26416,"MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,11
"388","5th & San Marcos",-97.73289,30.26416,"Nueces @ 3rd",-97.74939,30.26694,41
"389","5th & San Marcos",-97.73289,30.26416,"Palmer Auditorium",-97.75346,30.25971,42
"390","5th & San Marcos",-97.73289,30.26416,"Pease Park",-97.75219,30.28118,4
"391","5th & San Marcos",-97.73289,30.26416,"Pfluger Bridge @ W 2nd Street",-97.75484,30.26717,57
"392","5th & San Marcos",-97.73289,30.26416,"Plaza Saltillo",-97.72743,30.26217,313
"393","5th & San Marcos",-97.73289,30.26416,"Rainey @ River St",-97.7391,30.25802,45
"394","5th & San Marcos",-97.73289,30.26416,"Rainey St @ Cummings",-97.73982,30.25579,161
"395","5th & San Marcos",-97.73289,30.26416,"Red River & 8th Street",-97.73646,30.26854,187
"396","5th & San Marcos",-97.73289,30.26416,"Republic Square @ Federal Courthouse Plaza",-97.74805,30.26753,28
"397","5th & San Marcos",-97.73289,30.26416,"Republic Square @ Guadalupe & 4th St.",-97.74692,30.26774,118
"398","5th & San Marcos",-97.73289,30.26416,"Riverside @ S. Lamar",-97.75665,30.26446,50
"399","5th & San Marcos",-97.73289,30.26416,"San Jacinto & 8th Street",-97.73986,30.26912,74
"400","5th & San Marcos",-97.73289,30.26416,"South Congress & Academy",-97.74854,30.25226,65
"401","5th & San Marcos",-97.73289,30.26416,"South Congress & Barton Springs at the Austin American-Statesman",-97.74592,30.25839,8
"402","5th & San Marcos",-97.73289,30.26416,"South Congress & Elizabeth",-97.75019,30.24891,39
"403","5th & San Marcos",-97.73289,30.26416,"South Congress & James",-97.74926,30.25103,64
"404","5th & San Marcos",-97.73289,30.26416,"State Capitol @ 14th & Colorado",-97.74155,30.27654,15
"405","5th & San Marcos",-97.73289,30.26416,"State Capitol Visitors Garage @ San Jacinto & 12th",-97.73805,30.27336,10
"406","5th & San Marcos",-97.73289,30.26416,"Toomey Rd @ South Lamar",-97.75824,30.26304,11
"407","5th & San Marcos",-97.73289,30.26416,"Trinity & 6th Street",-97.73933,30.26735,232
"408","5th & San Marcos",-97.73289,30.26416,"UT West Mall @ Guadalupe",-97.74181,30.28576,21
"409","5th & San Marcos",-97.73289,30.26416,"Waller & 6th St.",-97.73049,30.26461,64
"410","5th & San Marcos",-97.73289,30.26416,"West & 6th St.",-97.75046,30.27041,99
"411","5th & San Marcos",-97.73289,30.26416,"Zilker Park",-97.76822,30.2659,57
"412","5th & San Marcos",-97.73289,30.26416,"Zilker Park West",-97.76826,30.26587,13
"413","6th & Congress",-97.74285,30.26822,"3rd & West",-97.75189,30.2678,1
"414","6th & Congress",-97.74285,30.26822,"5th & Bowie",-97.75332,30.2696,2
"415","6th & Congress",-97.74285,30.26822,"Bullock Museum @ Congress & MLK",-97.73809,30.28039,1
"416","6th & Congress",-97.74285,30.26822,"Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,1
"417","6th & Congress",-97.74285,30.26822,"East 4th & Chicon",-97.72373,30.25987,1
"418","6th & Congress",-97.74285,30.26822,"Long Center @ South 1st & Riverside",-97.74971,30.25941,2
"419","6th & Congress",-97.74285,30.26822,"Palmer Auditorium",-97.75346,30.25971,1
"420","6th & Congress",-97.74285,30.26822,"Trinity & 6th Street",-97.73933,30.26735,1
"421","6th & Congress",-97.74285,30.26822,"West & 6th St.",-97.75046,30.27041,1
"422","6th & Navasota St.",-97.72864,30.26383,"17th & Guadalupe",-97.74254,30.27974,6
"423","6th & Navasota St.",-97.72864,30.26383,"2nd & Congress",-97.74355,30.26408,45
"424","6th & Navasota St.",-97.72864,30.26383,"3rd & West",-97.75189,30.2678,5
"425","6th & Navasota St.",-97.72864,30.26383,"4th & Congress",-97.74378,30.26634,86
"426","6th & Navasota St.",-97.72864,30.26383,"5th & Bowie",-97.75332,30.2696,42
"427","6th & Navasota St.",-97.72864,30.26383,"5th & San Marcos",-97.73289,30.26416,12
"428","6th & Navasota St.",-97.72864,30.26383,"8th & Congress",-97.74186,30.2698,35
"429","6th & Navasota St.",-97.72864,30.26383,"8th & Guadalupe",-97.74563,30.27106,6
"430","6th & Navasota St.",-97.72864,30.26383,"Barton Springs & Riverside",-97.74872,30.2587,27
"431","6th & Navasota St.",-97.72864,30.26383,"Barton Springs Pool",-97.7712,30.26452,9
"432","6th & Navasota St.",-97.72864,30.26383,"Bullock Museum @ Congress & MLK",-97.73809,30.28039,5
"433","6th & Navasota St.",-97.72864,30.26383,"Capitol Station / Congress & 11th",-97.74127,30.2726,17
"434","6th & Navasota St.",-97.72864,30.26383,"City Hall / Lavaca & 2nd",-97.74678,30.26476,41
"435","6th & Navasota St.",-97.72864,30.26383,"Convention Center / 4th St. @ MetroRail",-97.739,30.26483,122
"436","6th & Navasota St.",-97.72864,30.26383,"Davis at Rainey Street",-97.73845,30.26019,66
"437","6th & Navasota St.",-97.72864,30.26383,"East 11th St. & San Marcos",-97.73074,30.26968,22
"438","6th & Navasota St.",-97.72864,30.26383,"Guadalupe & 21st",-97.74198,30.28395,8
"439","6th & Navasota St.",-97.72864,30.26383,"Long Center @ South 1st & Riverside",-97.74971,30.25941,6
"440","6th & Navasota St.",-97.72864,30.26383,"Palmer Auditorium",-97.75346,30.25971,5
"441","6th & Navasota St.",-97.72864,30.26383,"Pfluger Bridge @ W 2nd Street",-97.75484,30.26717,5
"442","6th & Navasota St.",-97.72864,30.26383,"Plaza Saltillo",-97.72743,30.26217,39
"443","6th & Navasota St.",-97.72864,30.26383,"Rainey St @ Cummings",-97.73982,30.25579,4
"444","6th & Navasota St.",-97.72864,30.26383,"Red River & 8th Street",-97.73646,30.26854,58
"445","6th & Navasota St.",-97.72864,30.26383,"Republic Square @ Guadalupe & 4th St.",-97.74692,30.26774,51
"446","6th & Navasota St.",-97.72864,30.26383,"Riverside @ S. Lamar",-97.75665,30.26446,17
"447","6th & Navasota St.",-97.72864,30.26383,"San Jacinto & 8th Street",-97.73986,30.26912,34
"448","6th & Navasota St.",-97.72864,30.26383,"South Congress & Academy",-97.74854,30.25226,15
"449","6th & Navasota St.",-97.72864,30.26383,"South Congress & Elizabeth",-97.75019,30.24891,16
"450","6th & Navasota St.",-97.72864,30.26383,"South Congress & James",-97.74926,30.25103,28
"451","6th & Navasota St.",-97.72864,30.26383,"State Capitol Visitors Garage @ San Jacinto & 12th",-97.73805,30.27336,4
"452","6th & Navasota St.",-97.72864,30.26383,"Toomey Rd @ South Lamar",-97.75824,30.26304,1
"453","6th & Navasota St.",-97.72864,30.26383,"Trinity & 6th Street",-97.73933,30.26735,98
"454","6th & Navasota St.",-97.72864,30.26383,"UT West Mall @ Guadalupe",-97.74181,30.28576,15
"455","6th & Navasota St.",-97.72864,30.26383,"Waller & 6th St.",-97.73049,30.26461,50
"456","6th & Navasota St.",-97.72864,30.26383,"West & 6th St.",-97.75046,30.27041,50
"457","8th & Congress",-97.74186,30.2698,"11th & San Jacinto",-97.73854,30.27193,63
"458","8th & Congress",-97.74186,30.2698,"17th & Guadalupe",-97.74254,30.27974,225
"459","8th & Congress",-97.74186,30.2698,"2nd & Congress",-97.74355,30.26408,396
"460","8th & Congress",-97.74186,30.2698,"3rd & West",-97.75189,30.2678,250
"461","8th & Congress",-97.74186,30.2698,"4th & Congress",-97.74378,30.26634,377
"462","8th & Congress",-97.74186,30.2698,"5th & Bowie",-97.75332,30.2696,523
"463","8th & Congress",-97.74186,30.2698,"5th & San Marcos",-97.73289,30.26416,65
"464","8th & Congress",-97.74186,30.2698,"6th & Navasota St.",-97.72864,30.26383,21
"465","8th & Congress",-97.74186,30.2698,"8th & Guadalupe",-97.74563,30.27106,13
"466","8th & Congress",-97.74186,30.2698,"ACC - Rio Grande & 12th",-97.74739,30.27595,54
"467","8th & Congress",-97.74186,30.2698,"ACC - West & 12th Street",-97.74831,30.27624,103
"468","8th & Congress",-97.74186,30.2698,"Barton Springs & Riverside",-97.74872,30.2587,281
"469","8th & Congress",-97.74186,30.2698,"Barton Springs @ Kinney Ave",-97.76118,30.262,155
"470","8th & Congress",-97.74186,30.2698,"Barton Springs Pool",-97.7712,30.26452,66
"471","8th & Congress",-97.74186,30.2698,"Brazos & 6th",-97.74154,30.26754,56
"472","8th & Congress",-97.74186,30.2698,"Bullock Museum @ Congress & MLK",-97.73809,30.28039,449
"473","8th & Congress",-97.74186,30.2698,"Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,17
"474","8th & Congress",-97.74186,30.2698,"Capitol Station / Congress & 11th",-97.74127,30.2726,477
"475","8th & Congress",-97.74186,30.2698,"City Hall / Lavaca & 2nd",-97.74678,30.26476,920
"476","8th & Congress",-97.74186,30.2698,"Convention Center / 3rd & Trinity",-97.74023,30.26426,110
"477","8th & Congress",-97.74186,30.2698,"Convention Center / 4th St. @ MetroRail",-97.739,30.26483,601
"478","8th & Congress",-97.74186,30.2698,"Davis at Rainey Street",-97.73845,30.26019,202
"479","8th & Congress",-97.74186,30.2698,"East 11th St. & San Marcos",-97.73074,30.26968,146
"480","8th & Congress",-97.74186,30.2698,"East 11th St. at Victory Grill",-97.72843,30.26896,55
"481","8th & Congress",-97.74186,30.2698,"East 2nd & Pedernales",-97.71665,30.25542,15
"482","8th & Congress",-97.74186,30.2698,"East 4th & Chicon",-97.72373,30.25987,16
"483","8th & Congress",-97.74186,30.2698,"East 6th & Pedernales St.",-97.71475,30.25895,37
"484","8th & Congress",-97.74186,30.2698,"East 6th at Robert Martinez",-97.71899,30.26032,47
"485","8th & Congress",-97.74186,30.2698,"East 7th & Pleasant Valley",-97.71002,30.26025,8
"486","8th & Congress",-97.74186,30.2698,"Guadalupe & 21st",-97.74198,30.28395,206
"487","8th & Congress",-97.74186,30.2698,"Lavaca & 6th",-97.74525,30.26889,70
"488","8th & Congress",-97.74186,30.2698,"Long Center @ South 1st & Riverside",-97.74971,30.25941,161
"489","8th & Congress",-97.74186,30.2698,"MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,24
"490","8th & Congress",-97.74186,30.2698,"Nueces @ 3rd",-97.74939,30.26694,66
"491","8th & Congress",-97.74186,30.2698,"Palmer Auditorium",-97.75346,30.25971,98
"492","8th & Congress",-97.74186,30.2698,"Pease Park",-97.75219,30.28118,8
"493","8th & Congress",-97.74186,30.2698,"Pfluger Bridge @ W 2nd Street",-97.75484,30.26717,164
"494","8th & Congress",-97.74186,30.2698,"Plaza Saltillo",-97.72743,30.26217,84
"495","8th & Congress",-97.74186,30.2698,"Rainey @ River St",-97.7391,30.25802,28
"496","8th & Congress",-97.74186,30.2698,"Rainey St @ Cummings",-97.73982,30.25579,233
"497","8th & Congress",-97.74186,30.2698,"Red River & 8th Street",-97.73646,30.26854,180
"498","8th & Congress",-97.74186,30.2698,"Republic Square",-97.74802,30.26751,12
